num_date_time,건물번호,일시,기온(C),강수량(mm),풍속(m/s),습도(%),건물유형,연면적(m2),냉방면적(m2),태양광용량(kW),ESS저장용량(kWh),PCS용량(kW)
24_20220828 0,24,2022082809,21.1,0,2.2,63,대학교,659696.91,516097.85,97.65,-,-
24_20220828 1,24,2022082810,22.3,0,2.1,59,대학교,659696.91,516097.85,97.65,-,-
24_20220828 1,24,2022082811,24.1,0,1.4,54,대학교,659696.91,516097.85,97.65,-,-
24_20220828 1,24,2022082812,25.5,0,2.4,46,대학교,659696.91,516097.85,97.65,-,-
24_20220828 1,24,2022082813,26.3,0,2.5,42,대학교,659696.91,516097.85,97.65,-,-
24_20220828 1,24,2022082814,26.7,0,2,42,대학교,659696.91,516097.85,97.65,-,-
24_20220828 1,24,2022082815,27.6,0,1.6,43,대학교,659696.91,516097.85,97.65,-,-
24_20220828 1,24,2022082816,28.2,0,1.3,40,대학교,659696.91,516097.85,97.65,-,-
24_20220828 1,24,2022082817,28.2,0,1.8,39,대학교,659696.91,516097.85,97.65,-,-
24_20220828 1,24,2022082818,27,0,2.3,43,대학교,659696.91,516097.85,97.65,-,-
24_20220828 1,24,2022082819,26,0,1.8,46,대학교,659696.91,516097.85,97.65,-,-
24_20220828 2,24,2022082820,24.3,0,2.5,58,대학교,659696.91,516097.85,97.65,-,-
24_20220828 2,24,2022082821,23.5,0,1.1,62,대학교,659696.91,516097.85,97.65,-,-
24_20220828 2,24,2022082822,23,0,0.7,63,대학교,659696.91,516097.85,97.65,-,-
24_20220828 2,24,2022082823,22.8,0,0.8,66,대학교,659696.91,516097.85,97.65,-,-
24_20220829 0,24,2022082900,22.5,0,1.5,66,대학교,659696.91,516097.85,97.65,-,-
24_20220829 0,24,2022082901,22.3,0,1.3,66,대학교,659696.91,516097.85,97.65,-,-
24_20220829 0,24,2022082902,22.3,0,2.6,67,대학교,659696.91,516097.85,97.65,-,-
24_20220829 0,24,2022082903,22.1,0,1.6,66,대학교,659696.91,516097.85,97.65,-,-
24_20220829 0,24,2022082904,21.8,0,1.3,66,대학교,659696.91,516097.85,97.65,-,-
24_20220829 0,24,2022082905,21.1,0,1,65,대학교,659696.91,516097.85,97.65,-,-
24_20220829 0,24,2022082906,20.7,0,2.3,74,대학교,659696.91,516097.85,97.65,-,-
24_20220829 0,24,2022082907,20.1,0.2,2.6,81,대학교,659696.91,516097.85,97.65,-,-
24_20220829 0,24,2022082908,19.8,0.5,2.3,86,대학교,659696.91,516097.85,97.65,-,-
24_20220829 0,24,2022082909,19.7,0.4,2.6,86,대학교,659696.91,516097.85,97.65,-,-
24_20220829 1,24,2022082910,19.6,0.5,2.3,87,대학교,659696.91,516097.85,97.65,-,-
24_20220829 1,24,2022082911,20.4,0.1,2.3,87,대학교,659696.91,516097.85,97.65,-,-
24_20220829 1,24,2022082912,20.6,0.1,3.1,85,대학교,659696.91,516097.85,97.65,-,-
24_20220829 1,24,2022082913,21.2,0.3,1.8,86,대학교,659696.91,516097.85,97.65,-,-
24_20220829 1,24,2022082914,21.5,0.1,2.8,77,대학교,659696.91,516097.85,97.65,-,-
24_20220829 1,24,2022082915,22.2,0,1.8,73,대학교,659696.91,516097.85,97.65,-,-
24_20220829 1,24,2022082916,21.8,0,3.4,75,대학교,659696.91,516097.85,97.65,-,-
24_20220829 1,24,2022082917,21.4,0,2.2,68,대학교,659696.91,516097.85,97.65,-,-
24_20220829 1,24,2022082918,21.4,0,2.8,66,대학교,659696.91,516097.85,97.65,-,-
24_20220829 1,24,2022082919,21.2,0,1.6,71,대학교,659696.91,516097.85,97.65,-,-
24_20220829 2,24,2022082920,21,0,2.3,71,대학교,659696.91,516097.85,97.65,-,-
24_20220829 2,24,2022082921,20.9,0,2,70,대학교,659696.91,516097.85,97.65,-,-
24_20220829 2,24,2022082922,20.7,0,3.1,73,대학교,659696.91,516097.85,97.65,-,-
24_20220829 2,24,2022082923,20.5,0,3,71,대학교,659696.91,516097.85,97.65,-,-
24_20220830 0,24,2022083000,20.3,0,2.9,72,대학교,659696.91,516097.85,97.65,-,-
24_20220830 0,24,2022083001,20.3,0,2.4,73,대학교,659696.91,516097.85,97.65,-,-
24_20220830 0,24,2022083002,19.9,0.1,2,80,대학교,659696.91,516097.85,97.65,-,-
24_20220830 0,24,2022083003,19.1,1.8,1.8,92,대학교,659696.91,516097.85,97.65,-,-
24_20220830 0,24,2022083004,18.4,3.9,2.7,95,대학교,659696.91,516097.85,97.65,-,-
24_20220830 0,24,2022083005,18.1,3.7,2.8,97,대학교,659696.91,516097.85,97.65,-,-
24_20220830 0,24,2022083006,17.9,1.3,3.4,97,대학교,659696.91,516097.85,97.65,-,-
24_20220830 0,24,2022083007,18,1.2,3.1,98,대학교,659696.91,516097.85,97.65,-,-
24_20220830 0,24,2022083008,18,2.8,2.9,99,대학교,659696.91,516097.85,97.65,-,-
24_20220830 0,24,2022083009,18.2,2.3,2.3,99,대학교,659696.91,516097.85,97.65,-,-
24_20220830 1,24,2022083010,18.4,2.5,2.8,99,대학교,659696.91,516097.85,97.65,-,-
24_20220830 1,24,2022083011,18.8,2.4,3.2,98,대학교,659696.91,516097.85,97.65,-,-
24_20220830 1,24,2022083012,19.1,0.6,2.2,97,대학교,659696.91,516097.85,97.65,-,-
24_20220830 1,24,2022083013,19.1,2.7,3.3,99,대학교,659696.91,516097.85,97.65,-,-
24_20220830 1,24,2022083014,19.3,2.9,3,98,대학교,659696.91,516097.85,97.65,-,-
24_20220830 1,24,2022083015,19.6,1,2.6,97,대학교,659696.91,516097.85,97.65,-,-
24_20220830 1,24,2022083016,19.6,0.9,2.8,98,대학교,659696.91,516097.85,97.65,-,-
24_20220830 1,24,2022083017,19.6,2,2.4,98,대학교,659696.91,516097.85,97.65,-,-
24_20220830 1,24,2022083018,19.7,0.6,1.2,97,대학교,659696.91,516097.85,97.65,-,-
24_20220830 1,24,2022083019,19.7,1.6,2.2,98,대학교,659696.91,516097.85,97.65,-,-
24_20220830 2,24,2022083020,19.6,1.3,3.2,98,대학교,659696.91,516097.85,97.65,-,-
24_20220830 2,24,2022083021,19.6,0.2,1.8,97,대학교,659696.91,516097.85,97.65,-,-
24_20220830 2,24,2022083022,19.7,0,2.1,96,대학교,659696.91,516097.85,97.65,-,-
24_20220830 2,24,2022083023,19.7,0,1.6,94,대학교,659696.91,516097.85,97.65,-,-
24_20220831 0,24,2022083100,19.7,0,1.6,94,대학교,659696.91,516097.85,97.65,-,-
24_20220831 0,24,2022083101,19.7,0,2.7,94,대학교,659696.91,516097.85,97.65,-,-
24_20220831 0,24,2022083102,19.7,0,1.4,93,대학교,659696.91,516097.85,97.65,-,-
24_20220831 0,24,2022083103,19.7,0,0.8,92,대학교,659696.91,516097.85,97.65,-,-
24_20220831 0,24,2022083104,19.8,0,1.2,94,대학교,659696.91,516097.85,97.65,-,-
24_20220831 0,24,2022083105,19.7,0,1.2,95,대학교,659696.91,516097.85,97.65,-,-
24_20220831 0,24,2022083106,19.7,0,1.6,93,대학교,659696.91,516097.85,97.65,-,-
24_20220831 0,24,2022083107,19.6,0,0.8,93,대학교,659696.91,516097.85,97.65,-,-
24_20220831 0,24,2022083108,19.9,0,1.7,92,대학교,659696.91,516097.85,97.65,-,-
24_20220831 0,24,2022083109,20.3,0,1.6,91,대학교,659696.91,516097.85,97.65,-,-
24_20220831 1,24,2022083110,21.5,0,1.3,84,대학교,659696.91,516097.85,97.65,-,-
24_20220831 1,24,2022083111,23.1,0,4,76,대학교,659696.91,516097.85,97.65,-,-
24_20220831 1,24,2022083112,23.5,0,2.7,75,대학교,659696.91,516097.85,97.65,-,-
24_20220831 1,24,2022083113,23.2,0,2.4,78,대학교,659696.91,516097.85,97.65,-,-
24_20220831 1,24,2022083114,23.6,0,2.9,77,대학교,659696.91,516097.85,97.65,-,-
24_20220831 1,24,2022083115,23.6,0,2.2,76,대학교,659696.91,516097.85,97.65,-,-
24_20220831 1,24,2022083116,23.7,0,1.7,79,대학교,659696.91,516097.85,97.65,-,-
24_20220831 1,24,2022083117,24.8,0,3.3,73,대학교,659696.91,516097.85,97.65,-,-
24_20220831 1,24,2022083118,24.8,0,2.4,69,대학교,659696.91,516097.85,97.65,-,-
24_20220831 1,24,2022083119,23.5,0,2,75,대학교,659696.91,516097.85,97.65,-,-
24_20220831 2,24,2022083120,22.4,0,2,80,대학교,659696.91,516097.85,97.65,-,-
24_20220831 2,24,2022083121,21.7,0,1.6,81,대학교,659696.91,516097.85,97.65,-,-
24_20220831 2,24,2022083122,21.1,0,1,83,대학교,659696.91,516097.85,97.65,-,-
24_20220831 2,24,2022083123,20.8,0,0.7,87,대학교,659696.91,516097.85,97.65,-,-
25_20220825 0,25,2022082500,23.5,0,2.2,72,대학교,528014.05,369812.24,50,-,-
25_20220825 0,25,2022082501,23,0,0.9,72,대학교,528014.05,369812.24,50,-,-
25_20220825 0,25,2022082502,22.7,0,1.5,75,대학교,528014.05,369812.24,50,-,-
25_20220825 0,25,2022082503,22.1,0,1.3,78,대학교,528014.05,369812.24,50,-,-
25_20220825 0,25,2022082504,21.8,0,1,77,대학교,528014.05,369812.24,50,-,-
25_20220825 0,25,2022082505,21.6,0,1.6,81,대학교,528014.05,369812.24,50,-,-
25_20220825 0,25,2022082506,21.5,0,2.3,84,대학교,528014.05,369812.24,50,-,-
25_20220825 0,25,2022082507,21.7,0,1.4,83,대학교,528014.05,369812.24,50,-,-
25_20220825 0,25,2022082508,22.3,0,2.2,82,대학교,528014.05,369812.24,50,-,-
25_20220825 0,25,2022082509,22.7,0,2.4,78,대학교,528014.05,369812.24,50,-,-
25_20220825 1,25,2022082510,23.5,0,1,77,대학교,528014.05,369812.24,50,-,-
25_20220825 1,25,2022082511,24,0,1.6,76,대학교,528014.05,369812.24,50,-,-
25_20220825 1,25,2022082512,23.8,0.7,0.7,82,대학교,528014.05,369812.24,50,-,-
25_20220825 1,25,2022082513,23,0.3,2.8,85,대학교,528014.05,369812.24,50,-,-
25_20220825 1,25,2022082514,22.5,0.5,2.4,90,대학교,528014.05,369812.24,50,-,-
25_20220825 1,25,2022082515,22.1,0.1,1.6,63,대학교,528014.05,369812.24,50,-,-
25_20220825 1,25,2022082516,22.5,0,2.4,71,대학교,528014.05,369812.24,50,-,-
25_20220825 1,25,2022082517,22.6,0,3,79,대학교,528014.05,369812.24,50,-,-
25_20220825 1,25,2022082518,22.5,0,2,79,대학교,528014.05,369812.24,50,-,-
25_20220825 1,25,2022082519,22.2,0,1.9,79,대학교,528014.05,369812.24,50,-,-
25_20220825 2,25,2022082520,21.9,0,2.6,79,대학교,528014.05,369812.24,50,-,-
25_20220825 2,25,2022082521,21.7,0,2.7,79,대학교,528014.05,369812.24,50,-,-
25_20220825 2,25,2022082522,21.4,0,0.6,79,대학교,528014.05,369812.24,50,-,-
25_20220825 2,25,2022082523,21.2,0,1.7,82,대학교,528014.05,369812.24,50,-,-
25_20220826 0,25,2022082600,21.1,0,1.7,81,대학교,528014.05,369812.24,50,-,-
25_20220826 0,25,2022082601,20.8,0,2.3,82,대학교,528014.05,369812.24,50,-,-
25_20220826 0,25,2022082602,20.8,0,2.4,83,대학교,528014.05,369812.24,50,-,-
25_20220826 0,25,2022082603,20.3,0,1.8,85,대학교,528014.05,369812.24,50,-,-
25_20220826 0,25,2022082604,20.4,0,2,87,대학교,528014.05,369812.24,50,-,-
25_20220826 0,25,2022082605,20.5,0,0.8,86,대학교,528014.05,369812.24,50,-,-
25_20220826 0,25,2022082606,20.1,0,0.9,88,대학교,528014.05,369812.24,50,-,-
25_20220826 0,25,2022082607,20,0,1.4,89,대학교,528014.05,369812.24,50,-,-
25_20220826 0,25,2022082608,21.3,0,2,87,대학교,528014.05,369812.24,50,-,-
25_20220826 0,25,2022082609,22.8,0,0.9,80,대학교,528014.05,369812.24,50,-,-
25_20220826 1,25,2022082610,23.9,0,2.1,75,대학교,528014.05,369812.24,50,-,-
25_20220826 1,25,2022082611,25.6,0,1.2,71,대학교,528014.05,369812.24,50,-,-
25_20220826 1,25,2022082612,26.5,0,2.3,64,대학교,528014.05,369812.24,50,-,-
25_20220826 1,25,2022082613,27.3,0,1.9,61,대학교,528014.05,369812.24,50,-,-
25_20220826 1,25,2022082614,27.4,0,2.5,58,대학교,528014.05,369812.24,50,-,-
25_20220826 1,25,2022082615,28.2,0,3.8,57,대학교,528014.05,369812.24,50,-,-
25_20220826 1,25,2022082616,27.9,0,4.2,60,대학교,528014.05,369812.24,50,-,-
25_20220826 1,25,2022082617,26.6,0,4.1,61,대학교,528014.05,369812.24,50,-,-
25_20220826 1,25,2022082618,25.9,0,3.4,67,대학교,528014.05,369812.24,50,-,-
25_20220826 1,25,2022082619,24.8,0,4,69,대학교,528014.05,369812.24,50,-,-
25_20220826 2,25,2022082620,24.1,0,2.5,77,대학교,528014.05,369812.24,50,-,-
25_20220826 2,25,2022082621,23.7,0,2.7,79,대학교,528014.05,369812.24,50,-,-
25_20220826 2,25,2022082622,23.4,0,3.3,80,대학교,528014.05,369812.24,50,-,-
25_20220826 2,25,2022082623,23.1,0,2.5,82,대학교,528014.05,369812.24,50,-,-
25_20220827 0,25,2022082700,23.1,0,2.2,82,대학교,528014.05,369812.24,50,-,-
25_20220827 0,25,2022082701,23.2,0,2.6,80,대학교,528014.05,369812.24,50,-,-
25_20220827 0,25,2022082702,21,15.6,5.4,88,대학교,528014.05,369812.24,50,-,-
25_20220827 0,25,2022082703,20.7,2,2.7,91,대학교,528014.05,369812.24,50,-,-
25_20220827 0,25,2022082704,19.4,0,3.2,85,대학교,528014.05,369812.24,50,-,-
25_20220827 0,25,2022082705,18.9,0,0.6,84,대학교,528014.05,369812.24,50,-,-
25_20220827 0,25,2022082706,18.1,0,2.1,82,대학교,528014.05,369812.24,50,-,-
25_20220827 0,25,2022082707,17.7,0,1.9,85,대학교,528014.05,369812.24,50,-,-
25_20220827 0,25,2022082708,18.3,0,2.1,77,대학교,528014.05,369812.24,50,-,-
25_20220827 0,25,2022082709,19.5,0,2.4,63,대학교,528014.05,369812.24,50,-,-
25_20220827 1,25,2022082710,21.2,0,3.2,54,대학교,528014.05,369812.24,50,-,-
25_20220827 1,25,2022082711,22,0,4.2,45,대학교,528014.05,369812.24,50,-,-
25_20220827 1,25,2022082712,23,0,3.4,49,대학교,528014.05,369812.24,50,-,-
25_20220827 1,25,2022082713,23.6,0,3.8,45,대학교,528014.05,369812.24,50,-,-
25_20220827 1,25,2022082714,24.4,0,3.9,47,대학교,528014.05,369812.24,50,-,-
25_20220827 1,25,2022082715,25,0,3.3,45,대학교,528014.05,369812.24,50,-,-
25_20220827 1,25,2022082716,25.1,0,3.4,43,대학교,528014.05,369812.24,50,-,-
25_20220827 1,25,2022082717,24.9,0,3.7,46,대학교,528014.05,369812.24,50,-,-
25_20220827 1,25,2022082718,24.5,0,2.7,48,대학교,528014.05,369812.24,50,-,-
25_20220827 1,25,2022082719,23.1,0,2.7,52,대학교,528014.05,369812.24,50,-,-
25_20220827 2,25,2022082720,22,0,1.9,56,대학교,528014.05,369812.24,50,-,-
25_20220827 2,25,2022082721,21.2,0,2.7,61,대학교,528014.05,369812.24,50,-,-
25_20220827 2,25,2022082722,20.7,0,2.3,64,대학교,528014.05,369812.24,50,-,-
25_20220827 2,25,2022082723,20.4,0,2.7,61,대학교,528014.05,369812.24,50,-,-
25_20220828 0,25,2022082800,19.6,0,1.8,66,대학교,528014.05,369812.24,50,-,-
25_20220828 0,25,2022082801,18.9,0,0.9,65,대학교,528014.05,369812.24,50,-,-
25_20220828 0,25,2022082802,18.4,0,0.8,72,대학교,528014.05,369812.24,50,-,-
25_20220828 0,25,2022082803,17.6,0,1.8,72,대학교,528014.05,369812.24,50,-,-
25_20220828 0,25,2022082804,17,0,1.9,75,대학교,528014.05,369812.24,50,-,-
25_20220828 0,25,2022082805,16.5,0,2.3,79,대학교,528014.05,369812.24,50,-,-
25_20220828 0,25,2022082806,16.2,0,1.6,80,대학교,528014.05,369812.24,50,-,-
25_20220828 0,25,2022082807,16.4,0,1.4,82,대학교,528014.05,369812.24,50,-,-
25_20220828 0,25,2022082808,19.2,0,2,72,대학교,528014.05,369812.24,50,-,-
25_20220828 0,25,2022082809,21.1,0,2.2,63,대학교,528014.05,369812.24,50,-,-
25_20220828 1,25,2022082810,22.3,0,2.1,59,대학교,528014.05,369812.24,50,-,-
25_20220828 1,25,2022082811,24.1,0,1.4,54,대학교,528014.05,369812.24,50,-,-
25_20220828 1,25,2022082812,25.5,0,2.4,46,대학교,528014.05,369812.24,50,-,-
25_20220828 1,25,2022082813,26.3,0,2.5,42,대학교,528014.05,369812.24,50,-,-
25_20220828 1,25,2022082814,26.7,0,2,42,대학교,528014.05,369812.24,50,-,-
25_20220828 1,25,2022082815,27.6,0,1.6,43,대학교,528014.05,369812.24,50,-,-
25_20220828 1,25,2022082816,28.2,0,1.3,40,대학교,528014.05,369812.24,50,-,-
25_20220828 1,25,2022082817,28.2,0,1.8,39,대학교,528014.05,369812.24,50,-,-
25_20220828 1,25,2022082818,27,0,2.3,43,대학교,528014.05,369812.24,50,-,-
25_20220828 1,25,2022082819,26,0,1.8,46,대학교,528014.05,369812.24,50,-,-
25_20220828 2,25,2022082820,24.3,0,2.5,58,대학교,528014.05,369812.24,50,-,-
25_20220828 2,25,2022082821,23.5,0,1.1,62,대학교,528014.05,369812.24,50,-,-
25_20220828 2,25,2022082822,23,0,0.7,63,대학교,528014.05,369812.24,50,-,-
25_20220828 2,25,2022082823,22.8,0,0.8,66,대학교,528014.05,369812.24,50,-,-
25_20220829 0,25,2022082900,22.5,0,1.5,66,대학교,528014.05,369812.24,50,-,-
25_20220829 0,25,2022082901,22.3,0,1.3,66,대학교,528014.05,369812.24,50,-,-
25_20220829 0,25,2022082902,22.3,0,2.6,67,대학교,528014.05,369812.24,50,-,-
25_20220829 0,25,2022082903,22.1,0,1.6,66,대학교,528014.05,369812.24,50,-,-
25_20220829 0,25,2022082904,21.8,0,1.3,66,대학교,528014.05,369812.24,50,-,-
25_20220829 0,25,2022082905,21.1,0,1,65,대학교,528014.05,369812.24,50,-,-
25_20220829 0,25,2022082906,20.7,0,2.3,74,대학교,528014.05,369812.24,50,-,-
25_20220829 0,25,2022082907,20.1,0.2,2.6,81,대학교,528014.05,369812.24,50,-,-
25_20220829 0,25,2022082908,19.8,0.5,2.3,86,대학교,528014.05,369812.24,50,-,-
25_20220829 0,25,2022082909,19.7,0.4,2.6,86,대학교,528014.05,369812.24,50,-,-
25_20220829 1,25,2022082910,19.6,0.5,2.3,87,대학교,528014.05,369812.24,50,-,-
25_20220829 1,25,2022082911,20.4,0.1,2.3,87,대학교,528014.05,369812.24,50,-,-
25_20220829 1,25,2022082912,20.6,0.1,3.1,85,대학교,528014.05,369812.24,50,-,-
25_20220829 1,25,2022082913,21.2,0.3,1.8,86,대학교,528014.05,369812.24,50,-,-
25_20220829 1,25,2022082914,21.5,0.1,2.8,77,대학교,528014.05,369812.24,50,-,-
25_20220829 1,25,2022082915,22.2,0,1.8,73,대학교,528014.05,369812.24,50,-,-
25_20220829 1,25,2022082916,21.8,0,3.4,75,대학교,528014.05,369812.24,50,-,-
25_20220829 1,25,2022082917,21.4,0,2.2,68,대학교,528014.05,369812.24,50,-,-
25_20220829 1,25,2022082918,21.4,0,2.8,66,대학교,528014.05,369812.24,50,-,-
25_20220829 1,25,2022082919,21.2,0,1.6,71,대학교,528014.05,369812.24,50,-,-
25_20220829 2,25,2022082920,21,0,2.3,71,대학교,528014.05,369812.24,50,-,-
25_20220829 2,25,2022082921,20.9,0,2,70,대학교,528014.05,369812.24,50,-,-
25_20220829 2,25,2022082922,20.7,0,3.1,73,대학교,528014.05,369812.24,50,-,-
25_20220829 2,25,2022082923,20.5,0,3,71,대학교,528014.05,369812.24,50,-,-
25_20220830 0,25,2022083000,20.3,0,2.9,72,대학교,528014.05,369812.24,50,-,-
25_20220830 0,25,2022083001,20.3,0,2.4,73,대학교,528014.05,369812.24,50,-,-
25_20220830 0,25,2022083002,19.9,0.1,2,80,대학교,528014.05,369812.24,50,-,-
25_20220830 0,25,2022083003,19.1,1.8,1.8,92,대학교,528014.05,369812.24,50,-,-
25_20220830 0,25,2022083004,18.4,3.9,2.7,95,대학교,528014.05,369812.24,50,-,-
25_20220830 0,25,2022083005,18.1,3.7,2.8,97,대학교,528014.05,369812.24,50,-,-
25_20220830 0,25,2022083006,17.9,1.3,3.4,97,대학교,528014.05,369812.24,50,-,-
25_20220830 0,25,2022083007,18,1.2,3.1,98,대학교,528014.05,369812.24,50,-,-
25_20220830 0,25,2022083008,18,2.8,2.9,99,대학교,528014.05,369812.24,50,-,-
25_20220830 0,25,2022083009,18.2,2.3,2.3,99,대학교,528014.05,369812.24,50,-,-
25_20220830 1,25,2022083010,18.4,2.5,2.8,99,대학교,528014.05,369812.24,50,-,-
25_20220830 1,25,2022083011,18.8,2.4,3.2,98,대학교,528014.05,369812.24,50,-,-
25_20220830 1,25,2022083012,19.1,0.6,2.2,97,대학교,528014.05,369812.24,50,-,-
25_20220830 1,25,2022083013,19.1,2.7,3.3,99,대학교,528014.05,369812.24,50,-,-
25_20220830 1,25,2022083014,19.3,2.9,3,98,대학교,528014.05,369812.24,50,-,-
25_20220830 1,25,2022083015,19.6,1,2.6,97,대학교,528014.05,369812.24,50,-,-
25_20220830 1,25,2022083016,19.6,0.9,2.8,98,대학교,528014.05,369812.24,50,-,-
25_20220830 1,25,2022083017,19.6,2,2.4,98,대학교,528014.05,369812.24,50,-,-
25_20220830 1,25,2022083018,19.7,0.6,1.2,97,대학교,528014.05,369812.24,50,-,-
25_20220830 1,25,2022083019,19.7,1.6,2.2,98,대학교,528014.05,369812.24,50,-,-
25_20220830 2,25,2022083020,19.6,1.3,3.2,98,대학교,528014.05,369812.24,50,-,-
25_20220830 2,25,2022083021,19.6,0.2,1.8,97,대학교,528014.05,369812.24,50,-,-
25_20220830 2,25,2022083022,19.7,0,2.1,96,대학교,528014.05,369812.24,50,-,-
25_20220830 2,25,2022083023,19.7,0,1.6,94,대학교,528014.05,369812.24,50,-,-
25_20220831 0,25,2022083100,19.7,0,1.6,94,대학교,528014.05,369812.24,50,-,-
25_20220831 0,25,2022083101,19.7,0,2.7,94,대학교,528014.05,369812.24,50,-,-
25_20220831 0,25,2022083102,19.7,0,1.4,93,대학교,528014.05,369812.24,50,-,-
25_20220831 0,25,2022083103,19.7,0,0.8,92,대학교,528014.05,369812.24,50,-,-
25_20220831 0,25,2022083104,19.8,0,1.2,94,대학교,528014.05,369812.24,50,-,-
25_20220831 0,25,2022083105,19.7,0,1.2,95,대학교,528014.05,369812.24,50,-,-
25_20220831 0,25,2022083106,19.7,0,1.6,93,대학교,528014.05,369812.24,50,-,-
25_20220831 0,25,2022083107,19.6,0,0.8,93,대학교,528014.05,369812.24,50,-,-
25_20220831 0,25,2022083108,19.9,0,1.7,92,대학교,528014.05,369812.24,50,-,-
25_20220831 0,25,2022083109,20.3,0,1.6,91,대학교,528014.05,369812.24,50,-,-
25_20220831 1,25,2022083110,21.5,0,1.3,84,대학교,528014.05,369812.24,50,-,-
25_20220831 1,25,2022083111,23.1,0,4,76,대학교,528014.05,369812.24,50,-,-
25_20220831 1,25,2022083112,23.5,0,2.7,75,대학교,528014.05,369812.24,50,-,-
25_20220831 1,25,2022083113,23.2,0,2.4,78,대학교,528014.05,369812.24,50,-,-
25_20220831 1,25,2022083114,23.6,0,2.9,77,대학교,528014.05,369812.24,50,-,-
25_20220831 1,25,2022083115,23.6,0,2.2,76,대학교,528014.05,369812.24,50,-,-
25_20220831 1,25,2022083116,23.7,0,1.7,79,대학교,528014.05,369812.24,50,-,-
25_20220831 1,25,2022083117,24.8,0,3.3,73,대학교,528014.05,369812.24,50,-,-
25_20220831 1,25,2022083118,24.8,0,2.4,69,대학교,528014.05,369812.24,50,-,-
25_20220831 1,25,2022083119,23.5,0,2,75,대학교,528014.05,369812.24,50,-,-
25_20220831 2,25,2022083120,22.4,0,2,80,대학교,528014.05,369812.24,50,-,-
25_20220831 2,25,2022083121,21.7,0,1.6,81,대학교,528014.05,369812.24,50,-,-
25_20220831 2,25,2022083122,21.1,0,1,83,대학교,528014.05,369812.24,50,-,-
25_20220831 2,25,2022083123,20.8,0,0.7,87,대학교,528014.05,369812.24,50,-,-
26_20220825 0,26,2022082500,21.4,0,0.9,98,대학교,386466.9,162020,26.64,-,-
26_20220825 0,26,2022082501,20.8,0,1,99,대학교,386466.9,162020,26.64,-,-
26_20220825 0,26,2022082502,20.5,0,0.6,99,대학교,386466.9,162020,26.64,-,-
26_20220825 0,26,2022082503,19.9,0,1,100,대학교,386466.9,162020,26.64,-,-
26_20220825 0,26,2022082504,19.7,0,0.2,100,대학교,386466.9,162020,26.64,-,-
26_20220825 0,26,2022082505,19.5,0,0.1,100,대학교,386466.9,162020,26.64,-,-
26_20220825 0,26,2022082506,19.5,0,0.5,100,대학교,386466.9,162020,26.64,-,-
26_20220825 0,26,2022082507,19.8,0,0.3,100,대학교,386466.9,162020,26.64,-,-
26_20220825 0,26,2022082508,20.3,0,1.1,99,대학교,386466.9,162020,26.64,-,-
26_20220825 0,26,2022082509,21.3,0,0.5,91,대학교,386466.9,162020,26.64,-,-
26_20220825 1,26,2022082510,22,0,1.1,86,대학교,386466.9,162020,26.64,-,-
26_20220825 1,26,2022082511,22.7,0,0.4,83,대학교,386466.9,162020,26.64,-,-
26_20220825 1,26,2022082512,23,0.3,1,92,대학교,386466.9,162020,26.64,-,-
26_20220825 1,26,2022082513,23.2,0.3,0.7,91,대학교,386466.9,162020,26.64,-,-
26_20220825 1,26,2022082514,23.4,0.3,1.1,91,대학교,386466.9,162020,26.64,-,-
26_20220825 1,26,2022082515,23.9,0,1.6,87,대학교,386466.9,162020,26.64,-,-
26_20220825 1,26,2022082516,23.7,0,1.5,86,대학교,386466.9,162020,26.64,-,-
26_20220825 1,26,2022082517,23.3,0,1.1,86,대학교,386466.9,162020,26.64,-,-
26_20220825 1,26,2022082518,22.9,0,1.7,85,대학교,386466.9,162020,26.64,-,-
26_20220825 1,26,2022082519,22.3,0,1.5,84,대학교,386466.9,162020,26.64,-,-
26_20220825 2,26,2022082520,21.8,0,1.2,81,대학교,386466.9,162020,26.64,-,-
26_20220825 2,26,2022082521,21.2,0,1,84,대학교,386466.9,162020,26.64,-,-
26_20220825 2,26,2022082522,20.1,0,0.6,98,대학교,386466.9,162020,26.64,-,-
26_20220825 2,26,2022082523,19.8,0,0.6,100,대학교,386466.9,162020,26.64,-,-
26_20220826 0,26,2022082600,19.7,0,0,100,대학교,386466.9,162020,26.64,-,-
